,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
10,97950,KOSPI,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,"손경식, 최은석 (각자 대표이사)",http://www.cj.co.kr,서울특별시,2022-08-16,16381602,7516610595000,504290126000,-382373643000,252684299000,0,6.71,-5.09,3.36,6979894271000,435659992000,-537010905000,247869311000,0,6.24,-7.69,3.55,61696,6309217799000,469572489000,207459298000,261462166000,0,7.44,3.29,4.14,6178109147000,385075351000,180293576000,218761979000,0,6.23,2.92,3.54,63840,26289227767000,1524429392000,1686409257000,892393213000,54475,1393381,659691,1.76,3.32,4.43,8.26
11,590,KOSPI,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",1975-12-22,12월,장원영,http://www.chosunwelding.com,경상북도,2022-08-16,1154409,46104155622,4880478361,4449889802,6797619041,8504059904,10.59,9.65,14.74,44342151518,3631007372,-3545415276,2915040921,4070259579,8.19,-8.0,6.57,23552,39963589587,6189742804,9700691150,3782551023,5262408392,15.49,24.27,9.46,37968720563,3828122951,5463948739,3136607132,5077336991,10.08,14.39,8.26,13104,159017955309,19647701659,8113504608,14664297206,12702,552514,270437,3.78,4.15,4.26,4.7
12,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2022-08-16,201196829,104860706000,2589506959,6336041327,3279800759,0,2.47,6.04,3.13,92672775117,10123697349,-10932002860,9707292844,0,10.92,-11.8,10.47,64,85961412673,5747736577,9444640238,4645715777,0,6.69,10.99,5.4,67876747779,10252002926,-2483885500,9802206072,0,15.1,-3.66,14.44,92,326914604920,23472667404,18587524770,21705064303,107,4025,2175,1.11,3.61,1.59,4.96
13,16610,KOSPI,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1988-06-27,12월,고원종,http://db-fi.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5830,KOSPI,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",1973-06-28,12월,김정남,http://www.idbins.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2022-08-12,44408178,435741782862,213196901576,274177753374,160944371349,160944371349,48.93,62.92,36.94,395024842725,181544900393,93254113025,158684674713,158684674713,45.96,23.61,40.17,14496,274650520717,81389693573,121884638736,59042973323,59042973323,29.63,44.38,21.5,243736208590,60590744587,50998531347,47810548964,47810548964,24.86,20.92,19.62,5316,1214682040178,399106778303,393129114790,316891852008,7135,59715,24906,18.27,20.45,24.27,28.65
16,139130,KOSPI,DGB금융지주,기타 금융업,지주회사,2011-06-07,12월,김태오,http://www.dgbfg.co.kr,대구광역시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2022-08-16,25572618,242143723958,16996397280,-3987399437,13445441613,0,7.02,-1.65,5.55,241007941980,17668630864,-7719725518,14276289553,0,7.33,-3.2,5.92,2100,196397603191,13230481818,1256102310,13988411008,0,6.74,0.64,7.12,194162877751,11993624963,7982942966,9320630481,0,6.18,4.11,4.8,2188,813085258056,48592979653,24848897859,42006521551,1642,46419,22426,2.57,4.23,4.52,7.32
18,210,KOSPI,DL,기타 금융업,지주회사,1976-02-02,12월,전병욱,http://www.dlholdings.co.kr,서울특별시,2022-08-16,20954399,1469817502279,58950792914,53715171799,-27498806407,0,4.01,3.65,-1.87,883116562114,32261385587,-76222032754,98301635489,0,3.65,-8.63,11.13,-5248,581238446370,47454842793,222136186491,449904780527,0,8.16,38.22,77.4,509907602348,65951240377,147878816007,318127919935,0,12.93,29.0,62.39,85880,2385420753496,221893397682,300778140679,865414321922,41299,447343,216194,-0.45,10.4,-1.17,19.1
19,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2022-08-16,22053586,465981429200,27552754752,-155492126040,17917705977,0,5.91,-33.37,3.85,333264733985,3919721158,-79203037666,5672691546,0,1.18,-23.77,1.7,3248,493861372604,53906213214,-1611385129,36310183035,0,10.92,-0.33,7.35,417488989253,62992151049,34705649753,54216344885,0,15.09,8.31,12.99,6584,2010344322791,229634333122,80350190260,175561248492,7960,86546,43434,2.25,10.52,3.75,18.33
20,4840,KOSPI,DRB동일,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",1976-05-21,12월,류영식,http://drbworld.com,부산광역시,2022-08-12,19928865,168701640321,3529873494,-28477245382,3310853813,0,2.09,-16.88,1.96,136405730116,-3422789696,-19468379996,-833859485,0,-2.51,-14.27,-0.61,664,138597567674,-60415129,-43552389064,-6616082120,0,-0.04,-31.42,-4.77,120651125489,2075524631,-14258277780,1393689150,0,1.72,-11.82,1.16,-1324,551337199988,577562481,-48338767545,-4054340227,-203,48163,23862,0.74,-0.49,1.38,-0.85
21,155660,KOSPI,DSR,1차 비철금속 제조업,합섬섬유로프,2013-05-15,12월,홍석빈,http://www.dsr.com,부산광역시,2022-08-12,15999474,94795313597,7233214937,12498698418,5202975285,0,7.63,13.18,5.49,87227309843,9671589072,4538238794,7625694540,0,11.09,5.2,8.74,1300,71805524776,3729815458,3726397289,3031380911,0,5.19,5.19,4.22,60580392365,4158147361,4367515428,4138850876,0,6.86,7.21,6.83,756,272417651710,13454431587,5332134198,12289655061,768,23604,11126,3.03,4.06,5.51,6.9
22,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2022-08-12,14399088,65421029607,4370213046,7218091621,3778975386,0,6.68,11.03,5.78,60917992263,7093751065,1414302842,8370316388,0,11.64,2.32,13.74,1048,50930134254,-388456307,-3349134808,700474037,0,-0.76,-6.58,1.38,45845471055,-437543835,513633277,1351759937,0,-0.95,1.12,2.95,192,207142759596,4291637467,-13140394540,7620490221,529,22747,10683,3.07,3.15,4.61,4.95
23,17940,KOSPI,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,"구자용, 구동휘, 천정식 (각자 대표이사)",http://www.e1.co.kr,서울특별시,2022-08-16,6860092,2120049191229,59619504486,-99340991887,6960738827,0,2.81,-4.69,0.33,1855936103756,7301638095,-268594213684,59592440712,0,0.39,-14.47,3.21,4056,1063962826291,5010419427,90730739358,72020670020,0,0.47,8.53,6.77,1262606439574,37083892597,-26061111191,40555916320,0,2.94,-2.06,3.21,41992,5152300897477,5575314498,51299645517,131758227871,19206,416486,200202,0.32,3.29,0.97,9.59
24,365550,KOSPI,ESR켄달스퀘어리츠,부동산 임대 및 공급업,부동산투자,2020-12-23,05월,박래익,http://www.esrks-reit.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,383220,KOSPI,F&F,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",2021-05-21,12월,김창수,http://www.fnf.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,7700,KOSPI,F&F홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnfholdings.com,서울특별시,2022-08-16,39113363,371741621084,73954859405,146874703929,15841967005,53324382087,19.89,39.51,4.26,438218951041,136578277681,124396487465,28170737144,95169185323,31.17,28.39,6.43,1620,8816263417,423398708,124789809095,1800050487699,4191226473,4.8,1415.45,20417.39,8011589603,1390583663,84249778243,56511719844,2088643476,17.36,1051.6,705.37,184084,727126345365,223050455460,279947856820,1912061597858,48885,127450,59169,1.01,65.65,1.27,82.62
27,114090,KOSPI,GKL,유원지 및 기타 오락관련 서비스업,카지노,2009-11-19,12월,김영산,http://www.grandkorea.com,서울특별시,2022-08-12,61855670,48072217006,-10711548226,5066634149,-7988233944,0,-22.28,10.54,-16.62,46868257395,-13225805815,3816963364,-10778060536,0,-28.22,8.14,-23.0,-516,32978073636,-25900909630,-46402931672,-18054857094,0,-78.54,-140.71,-54.75,5269766104,-46643807449,-35142704352,-37430214170,0,-885.12,-666.87,-710.28,-1164,85086860671,-145828746668,-128217468871,-113272118808,-1831,11923,6200,-3.06,-21.32,-4.33,-29.53
28,6360,KOSPI,GS건설,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",1981-08-03,12월,"허창수, 임병용(각자 대표이사)",http://www.gsconst.co.kr/,서울특별시,2022-08-16,85586370,3047873065461,164377625390,205097339068,179564896819,0,5.39,6.73,5.89,2375894726449,153261680462,363554774399,155405030462,0,6.45,15.3,6.54,8392,2231672610560,124922968809,545536213577,62067301977,0,5.6,24.45,2.78,2014136425954,176622423683,505101121979,157861956984,0,8.77,25.08,7.84,2900,9036575422803,646485539335,1107469329126,428803249577,5010,121924,56933,2.19,2.82,6.88,8.8
29,1250,KOSPI,GS글로벌,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",1976-06-26,12월,이영환,http://www.gsgcorp.com,서울특별시,2022-08-12,82534233,1369909995502,19883701446,6432108361,19929539261,0,1.45,0.47,1.45,1250815970594,23806175111,-48464923365,11878983174,0,1.9,-3.87,0.95,964,801442691003,11255974305,-113039209773,8365909146,0,1.4,-14.1,1.04,679474772887,8063599045,-13988792667,2993625299,0,1.19,-2.06,0.44,404,3849040520289,38846703450,-344280590221,23321678873,282,8727,4149,2.67,1.62,11.04,6.81
30,7070,KOSPI,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",2011-12-23,12월,"허연수, 김호성",http://www.gsretail.com,서울특별시,2022-08-16,104725447,2816862019740,47431224470,305042228891,45075317711,37623408737,1.68,10.83,1.6,2598472164402,27328534119,169883426575,5184576068,0,1.05,6.54,0.2,1720,2285577311166,42801052745,441726506002,25381420413,25381420413,1.87,19.33,1.11,2100136802469,37523939162,143768119411,34276651814,0,1.79,6.85,1.63,968,9765695333837,208469084873,714852180204,801275553361,7651,82635,42151,0.93,8.47,2.08,18.15
31,12630,KOSPI,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",1996-10-16,12월,"정몽규, 유병규",http://www.i-park.com,서울특별시,2022-08-16,59747980,1346192808214,68877718518,-828897970846,29758434257,0,5.12,-61.57,2.21,1202131748435,-81318204253,-985400542030,-49535379563,0,-6.76,-81.97,-4.12,1992,1175837818813,119891814587,-37640130520,36344079995,0,10.2,-3.2,3.09,1023412826164,132386867930,213154573973,42389234244,0,12.94,20.83,4.14,2432,4779586328802,368697035249,-8772539265,113407372882,1898,157661,80417,0.53,1.06,1.26,2.36
32,39570,KOSPI,HDC랩스,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC, 인테리어, 조경, 시설관리",2015-09-24,12월,김성은,http://hdc-labs.com,서울특별시,2022-08-12,25957510,159115315991,3822686105,-10537927618,3852118257,0,2.4,-6.62,2.42,133726616790,2546146988,-14208318623,2831919774,0,1.9,-10.62,2.12,592,55389414441,2237156554,8651251521,2424535457,0,4.04,15.62,4.38,52779029600,4287624036,7337439616,3974973166,0,8.12,13.9,7.53,372,274579528254,9666853635,22652680811,9090959987,350,19323,10240,2.06,2.21,3.06,3.42
33,89470,KOSPI,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",2006-09-25,12월,정 중 규,http://www.hdc-hyundaiep.com/,충청남도,2022-08-16,31900124,270861705244,1277233125,-4491013907,1498132096,0,0.47,-1.66,0.55,249383675631,5833058907,-264414447,3353027102,0,2.34,-0.11,1.34,184,216632404383,7729731666,-12991973742,6103456758,0,3.57,-6.0,2.82,197876113464,6716141527,-8095940143,5050354601,0,3.39,-4.09,2.55,764,859757101927,28370561449,-732393319,10285175857,322,19371,9644,0.46,1.76,0.95,3.34
34,294870,KOSPI,HDC현대산업개발,건물 건설업,"외주주택, 자체공사, 일반건축, 토목 등",2018-06-12,12월,"권순호, 정경구, 하원기 (각자 대표이사)",http://www.hdc-dvp.com,서울특별시,2022-08-16,65919655,959517651484,66701510148,-985795786362,67244640834,0,6.95,-102.74,7.01,685699565803,-94177171681,-1089925252164,-75571142788,0,-13.73,-158.95,-11.02,4080,812381224259,104862734761,97013212760,78808520829,0,12.91,11.94,9.7,694610819742,118400604722,-258907141040,91586912429,0,17.05,-37.27,13.19,4780,3363905605791,273435124620,30449503915,176535316421,2678,85047,43769,1.92,2.69,4.8,6.12
35,97230,KOSPI,HJ중공업,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",2007-08-31,12월,홍문기,http://www.hjsc.co.kr,부산광역시,2022-08-16,83280344,445457000000,2315000000,77804000000,-14156000000,0,0.52,17.47,-3.18,347994000000,2583000000,7785000000,-9031000000,0,0.74,2.24,-2.6,-676,440977000000,970000000,-47035000000,-22012000000,0,0.22,-10.67,-4.99,274483000000,-25156000000,-71779000000,-40612000000,0,-9.16,-26.15,-14.8,-1056,1706532000000,-108991000000,-110633000000,-139834000000,-1679,9960,5187,-1.18,-5.86,-6.79,-32.37
36,11200,KOSPI,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,배재훈,http://www.hmm21.com,서울특별시,2022-08-10,489121783,5034034000000,2937080000000,6281082000000,2933022000000,0,58.34,124.77,58.26,4918670000000,3148609000000,3185430000000,3131708000000,0,64.01,64.76,63.67,23984,2906707000000,1388943000000,2389287000000,210498000000,0,47.78,82.2,7.24,2428039000000,1019289000000,1113921000000,154072000000,0,41.98,45.88,6.35,1720,13794148000000,7377522000000,7505033000000,5337056000000,10911,62779,21177,25.17,29.86,38.2,51.52
37,82740,KOSPI,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",2011-01-04,12월,고영열,http://www.hsdengine.com,경상남도,2022-08-12,46719269,186463861844,-30531126416,-16594284697,-31090898179,-31090898179,-16.37,-8.9,-16.67,177843364038,-2556947818,-1811772838,-4727349057,-4727349057,-1.44,-1.02,-2.66,-2660,170146138821,-4467391397,-30578404293,-2971999764,-2971999764,-2.63,-17.97,-1.75,114540458232,-6938984038,-45232626596,-6990616201,-6990616201,-6.06,-39.49,-6.1,-252,598999092899,-39778154646,-45756449983,-39738223201,-850,6357,4475,-7.42,-4.99,-41.84,-19.0
38,3560,KOSPI,IHQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","매니지먼트, 음반, 드라마 제작, 유료방송, 프로그램 공급, 광고대행",1973-12-18,12월,김형철,http://www.ihq.co.kr,서울특별시,2022-08-16,154822393,7936325950,-10853935213,1232402966,-7481190999,0,-136.76,15.53,-94.27,15032627331,-1026670373,3072213580,2356276778,0,-6.83,20.44,15.67,-192,15749830765,-2125741485,6647949833,803641261,0,-13.5,42.21,5.1,14687226797,-1869738081,9247994279,-1159618177,0,-12.73,62.97,-7.9,20,60007423253,-11640188629,15808633145,-10099947227,-65,2075,763,-4.83,-4.23,-9.25,-8.55
39,175330,KOSPI,JB금융지주,기타 금융업,금융지주 회사,2013-07-18,12월,김기홍,http://www.jbfg.com,전라북도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,234080,KOSPI,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",2016-10-27,12월,차성남,http://www.jw-lifescience.co.kr,충청남도,2022-08-16,15833384,47125617232,7043276126,14302922715,2931246751,0,14.95,30.35,6.22,43836239342,6836661439,6108079740,4633532310,0,15.6,13.93,10.57,740,42727047378,7459905272,18647094622,1680718494,0,17.46,43.64,3.93,42427314085,8291954362,11687943019,5547494933,0,19.54,27.55,13.08,424,169816950012,28416710564,30165045645,12172061364,768,16401,8257,2.46,5.57,4.51,9.31
41,1060,KOSPI,JW중외제약,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매",1976-06-14,12월,"대표이사 신영섭, 이성열(각자 대표이사)",http://www.jw-pharma.co.kr,서울특별시,2022-08-16,23528653,165004266888,9402602920,14990375257,982232114,0,5.7,9.08,0.6,156341121486,13322625416,5775532556,9584027756,0,8.52,3.69,6.13,164,146029699604,2004094763,-17542900167,-3363763286,0,1.37,-12.01,-2.3,142094237899,9366873700,-17546544713,4032197696,0,6.59,-12.35,2.84,-568,606584944778,31199849285,18123982168,-967849527,-41,16260,8013,0.31,-0.15,1.01,-0.51
42,96760,KOSPI,JW홀딩스,기타 금융업,의약품 수출입업,2007-07-31,12월,"이경하, 한성권",http://jw-holdings.co.kr,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,105560,KOSPI,KB금융,기타 금융업,-,2008-10-10,12월,윤종규,http://www.kbfg.com,서울특별시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2380,KOSPI,KCC,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시,2022-08-16,8886178,1755882430151,164233643589,-40044012159,169357938579,0,9.35,-2.28,9.65,1637578459759,149407770402,-76357971358,6580389430,0,9.12,-4.66,0.4,76232,1512674055904,116987233276,120009038614,366482788017,0,7.73,7.93,24.23,1362496816355,77353481858,1573667237,17492944760,0,5.68,0.12,1.28,164964,5874899292339,388769767968,424043437081,-45780239737,-5151,1229347,604992,2.48,-0.36,6.2,-0.85
45,344820,KOSPI,KCC글라스,유리 및 유리제품 제조업,판유리 등,2020-01-21,12월,김내환,http://www.kccglass.co.kr,서울특별시,2022-08-16,15968714,341180741971,36783377913,-4826128719,26205455274,0,10.78,-1.41,7.68,294782197954,31466788748,-40105668882,24247036643,0,10.67,-13.61,8.23,6564,305832217598,49267565061,127927135515,31029691638,0,16.11,41.83,10.15,282215211629,36024840592,36800218457,24602792270,0,12.77,13.04,8.72,7772,1175659965172,160451158221,229687322986,117996851583,7389,175850,86945,2.44,6.28,3.73,8.5
